Time,minutes,corr_conc,recovery,std_corrconc,rec_std
2021-11-16 01:05:04,635,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:07:04,637,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:09:04,639,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:11:04,641,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:13:04,643,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:15:04,645,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:17:04,647,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:19:04,649,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:21:04,651,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:23:04,653,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:25:04,655,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:27:04,657,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:29:04,659,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:31:04,661,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:33:04,663,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:35:04,665,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:37:04,667,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:39:04,669,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:41:04,671,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:43:04,673,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:45:04,675,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:47:04,677,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:49:04,679,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:51:04,681,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:53:04,683,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:55:04,685,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:57:04,687,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 01:59:04,689,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:01:04,691,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:03:04,693,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:05:04,695,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:07:04,697,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:09:04,699,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:11:04,701,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:13:04,703,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:15:04,705,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:17:04,707,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:19:04,709,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:21:04,711,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:23:04,713,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:25:04,715,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:27:04,717,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:29:04,719,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:31:04,721,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:33:04,723,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:35:04,725,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:37:04,727,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:39:04,729,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:41:04,731,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:43:04,733,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:45:04,735,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:47:04,737,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:49:04,739,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:51:04,741,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:53:04,743,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:55:04,745,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:57:04,747,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 02:59:04,749,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:01:04,751,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:03:04,753,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:05:04,755,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:07:04,757,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:09:04,759,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:11:04,761,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:13:04,763,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:15:04,765,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:17:04,767,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:19:04,769,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:21:04,771,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:23:04,773,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:25:04,775,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:27:04,777,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:29:04,779,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:31:04,781,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:33:04,783,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:35:04,785,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:37:04,787,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:39:04,789,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:41:04,791,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:43:04,793,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:45:04,795,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:47:04,797,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:49:04,799,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:51:04,801,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:53:04,803,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:55:04,805,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:57:04,807,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 03:59:04,809,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:01:04,811,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:03:04,813,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:05:04,815,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:07:04,817,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:09:04,819,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:11:04,821,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:13:04,823,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:15:04,825,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:17:04,827,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:19:04,829,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:21:04,831,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:23:04,833,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:25:04,835,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:27:04,837,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:29:04,839,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:31:04,841,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:33:04,843,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:35:04,845,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:37:04,847,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:39:04,849,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:41:04,851,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:43:04,853,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:45:04,855,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:47:04,857,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:49:04,859,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:51:04,861,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:53:04,863,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:55:04,865,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:57:04,867,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 04:59:04,869,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:01:04,871,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:03:04,873,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:05:04,875,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:07:04,877,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:09:04,879,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:11:04,881,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:13:03,883,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:15:03,885,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:17:03,887,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:19:03,889,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:21:03,891,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:23:03,893,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:25:03,895,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:27:03,897,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:29:03,899,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:31:03,901,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:33:03,903,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:35:03,905,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:37:03,907,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:39:03,909,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:41:03,911,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:43:03,913,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:45:03,915,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:47:03,917,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:49:03,919,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:51:03,921,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:53:03,923,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:55:03,925,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:57:03,927,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 05:59:03,929,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:01:03,931,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:03:03,933,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:05:03,935,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:07:03,937,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:09:03,939,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:11:03,941,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:13:03,943,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:15:03,945,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:17:03,947,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:19:03,949,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:21:03,951,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:23:03,953,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:25:03,955,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:27:03,957,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:29:03,959,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:31:03,961,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:33:03,963,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:35:03,965,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:37:03,967,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:39:03,969,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:41:03,971,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:43:03,973,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:45:03,975,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:47:03,977,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:49:03,979,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:51:03,981,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:53:03,983,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:55:03,985,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:57:03,987,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 06:59:03,989,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:01:03,991,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:03:03,993,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:05:03,995,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:07:03,997,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:09:03,999,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:11:03,1001,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:13:03,1003,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:15:03,1005,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:17:03,1007,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:19:03,1009,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:21:03,1011,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:23:03,1013,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:25:03,1015,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:27:03,1017,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:29:03,1019,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:31:03,1021,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:33:03,1023,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:35:03,1025,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:37:03,1027,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:39:03,1029,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:41:03,1031,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:43:03,1033,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:45:03,1035,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:47:03,1037,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:49:03,1039,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:51:03,1041,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:53:03,1043,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:55:03,1045,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:57:03,1047,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 07:59:03,1049,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:01:03,1051,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:03:03,1053,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:05:03,1055,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:07:03,1057,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:09:03,1059,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:11:03,1061,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:13:03,1063,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:15:03,1065,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:17:03,1067,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:19:03,1069,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:21:03,1071,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:23:03,1073,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:25:03,1075,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:27:03,1077,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:29:03,1079,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:31:03,1081,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:33:03,1083,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:35:03,1085,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:37:03,1087,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:39:03,1089,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:41:03,1091,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:43:03,1093,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:45:03,1095,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:47:03,1097,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:49:03,1099,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:51:03,1101,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:53:03,1103,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:55:03,1105,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:57:03,1107,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 08:59:03,1109,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:01:03,1111,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:03:03,1113,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:05:03,1115,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:07:03,1117,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:09:03,1119,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:11:03,1121,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:13:03,1123,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:15:03,1125,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:17:03,1127,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:19:03,1129,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:21:03,1131,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:23:02,1133,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:25:02,1135,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:27:02,1137,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:29:02,1139,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:31:02,1141,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:33:02,1143,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:35:02,1145,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:37:02,1147,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:39:02,1149,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:41:02,1151,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:43:02,1153,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:45:02,1155,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:47:02,1157,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:49:02,1159,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:51:02,1161,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:53:02,1163,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:55:02,1165,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:57:02,1167,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 09:59:02,1169,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:01:02,1171,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:03:02,1173,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:05:02,1175,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:07:02,1177,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:09:02,1179,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:11:02,1181,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:13:02,1183,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:15:02,1185,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:17:02,1187,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:19:02,1189,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:21:02,1191,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:23:02,1193,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:25:02,1195,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:27:02,1197,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:29:02,1199,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:31:02,1201,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:33:02,1203,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:35:02,1205,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:37:02,1207,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:39:02,1209,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:41:02,1211,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:43:02,1213,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:45:02,1215,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:47:02,1217,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:49:02,1219,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:51:02,1221,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:53:02,1223,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:55:02,1225,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:57:02,1227,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 10:59:02,1229,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:01:02,1231,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:03:02,1233,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:05:02,1235,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:07:02,1237,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:09:02,1239,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:11:02,1241,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:13:02,1243,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:15:02,1245,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:17:02,1247,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:19:02,1249,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:21:02,1251,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:23:02,1253,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:25:02,1255,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:27:02,1257,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:29:02,1259,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:31:02,1261,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:33:02,1263,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:35:02,1265,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:37:02,1267,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:39:02,1269,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:41:02,1271,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:43:02,1273,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:45:02,1275,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:47:02,1277,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:49:02,1279,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:51:02,1281,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:53:02,1283,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:55:02,1285,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:57:02,1287,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 11:59:02,1289,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:01:02,1291,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:03:02,1293,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:05:02,1295,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:07:02,1297,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:09:02,1299,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:11:02,1301,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:13:02,1303,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:15:02,1305,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:17:02,1307,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:19:02,1309,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:21:02,1311,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:23:02,1313,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:25:02,1315,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:27:02,1317,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:29:02,1319,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:31:02,1321,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:33:02,1323,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:35:02,1325,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:37:02,1327,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:39:02,1329,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:41:02,1331,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:43:02,1333,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:45:02,1335,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:47:02,1337,0.0,66.05597240615899,0.0,6.493704875765111
2021-11-16 12:49:02,1339,0.0,66.05597240615899,0.0,6.493704875765111
